Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19
6930529;Poederoijen onder;Poederoijen onder;;5179253;506242;S;FT;NL;;3;297;;;0;;4;Europe/Amsterdam;14/04/2012
6930530;Giessen;Giessen;;5178582;50268;S;FT;NL;;6;1959;;;0;;4;Europe/Amsterdam;20/01/2019
6930531;Andries St;Andries St;;5179954;535742;S;FT;NL;;3;263;;;0;;6;Europe/Amsterdam;14/04/2012
6930532;Voorne;Voorne;;5182554;540999;S;FT;NL;;3;263;;;0;;5;Europe/Amsterdam;14/04/2012
6930533;Altena;Altena;;5179869;493299;S;FT;NL;;6;1959;;;0;;3;Europe/Amsterdam;20/01/2019
6930534;Bakkerskil;Bakkerskil;;5179097;491037;S;FT;NL;;6;1959;;;0;;2;Europe/Amsterdam;20/01/2019
6930535;Steurgat;Steurgat;;5179975;486866;S;FT;NL;;6;1959;;;0;;4;Europe/Amsterdam;20/01/2019
6930537;Hedikhuizen;Hedikhuizen;;5172655;51846;S;FT;NL;;6;797;;;0;;3;Europe/Amsterdam;14/04/2012
6930538;Crevecoeur;Crevecoeur;;5173452;526704;S;FT;NL;;6;796;;;0;;2;Europe/Amsterdam;04/06/2011
6930539;Orthen;Orthen;;5170562;530777;S;FT;NL;;6;796;;;0;;5;Europe/Amsterdam;14/04/2012
6930540;Herven;Herven;;5170807;53209;S;FT;NL;;6;796;;;0;;5;Europe/Amsterdam;14/04/2012
6930558;Buitensluis a/d;Buitensluis a/d;;5171679;443972;S;FT;NL;;11;1963;;;0;;1;Europe/Amsterdam;20/01/2019
6930559;Ellewoutsdijk Fort;Ellewoutsdijk Fort;Ellewoutsdijkin linnoitus,Fort Ellewoutsdijk;5138641;381316;S;FT;NL;;10;654;;;0;;1;Europe/Amsterdam;29/07/2019
6930560;Hoek van Holland Fort;Hoek van Holland Fort;Fort 1881,Fort aan den Hoek van Holland,Hoek van Holland Fort;5197999;412009;S;FT;NL;;11;599;;;0;;6;Europe/Amsterdam;19/07/2019
6930561;Penserdijk;Penserdijk;;51882;415648;S;FT;NL;;11;1992;;;0;;-1;Europe/Amsterdam;30/01/2025
6930562;Noorddijk;Noorddijk;;5185267;413519;S;FT;NL;;11;1992;;;0;;2;Europe/Amsterdam;30/01/2025
6930563;Schans (Zeeland);Schans (Zeeland);;5180453;394907;S;FT;NL;;11;1924;;;0;;1;Europe/Amsterdam;09/06/2013
6930564;Grote Schans / Spinola;Grote Schans / Spinola;;5162628;477077;S;FT;NL;;6;758;;;0;;4;Europe/Amsterdam;13/02/2009
6930565;Kleine Schans;Kleine Schans;;5164418;474541;S;FT;NL;;6;1719;;;0;;2;Europe/Amsterdam;04/06/2011
6930566;Donge a/d;Donge a/d;;5170132;486857;S;FT;NL;;6;779;;;0;;1;Europe/Amsterdam;14/04/2012
6930567;Lent 2;Lent 2;;5186197;585224;S;FT;NL;;3;268;;;0;;12;Europe/Amsterdam;04/06/2011
6930568;Lent 1;Lent 1;;5186409;588082;S;FT;NL;;3;268;;;0;;12;Europe/Amsterdam;13/02/2009
6930569;Fort Pannerden;Fort Pannerden;Fort Pannerden,Forte di Pannerden,fort Pannerden,hsn banyrdyn,حصن بانيردين;5188044;602755;S;FT;NL;;3;1705;;;0;;12;Europe/Amsterdam;02/08/2019
6930571;Elden bij;Elden bij;;5196426;588665;S;FT;NL;;3;202;;;0;;10;Europe/Amsterdam;04/06/2011
6930572;Ronduit;Ronduit;;523026;516482;S;FT;NL;;7;1942;;;0;;3;Europe/Amsterdam;31/07/2016
6930573;Karnemelksloot 1+2;Karnemelksloot 1+2;;5228512;514259;S;FT;NL;;7;1942;;;0;;2;Europe/Amsterdam;07/04/2017
6930574;Bussum Werk-IV;Bussum Werk-IV;;5227084;517649;S;FT;NL;;7;1942;;;0;;12;Europe/Amsterdam;31/07/2016
6931007;Station Overveen;Station Overveen;;5239088;460785;S;RSTN;NL;;7;377;;;0;;15;Europe/Amsterdam;04/06/2011
6931008;Station Zandvoort aan Zee;Station Zandvoort aan Zee;;5237557;453205;S;RSTN;NL;;7;473;;;0;;7;Europe/Amsterdam;04/06/2011
6931009;Station Medemblik;Station Medemblik;;5277406;510565;S;RSTN;NL;;7;420;;;0;;1;Europe/Amsterdam;04/06/2011
6931010;Station Opperdoes;Station Opperdoes;;527603;507382;S;RSTN;NL;;7;420;;;0;;1;Europe/Amsterdam;04/06/2011
6931011;Station Twisk;Station Twisk;;5275006;507192;S;RSTN;NL;;7;420;;;0;;0;Europe/Amsterdam;04/06/2011
6931039;Lisserpoelmolen;Lisserpoelmolen;;5223026;45527;S;MLWND;NL;;11;553;;;0;;-3;Europe/Amsterdam;14/04/2012
6931040;Keukenhofmolen;Keukenhofmolen;;5227258;454946;S;MLWND;NL;;11;553;;;0;;4;Europe/Amsterdam;04/06/2011
6931041;Lageveensemolen;Lageveensemolen;;5226434;45255;S;MLWND;NL;;11;553;;;0;;0;Europe/Amsterdam;04/06/2011
6931042;Zemelmolen;Zemelmolen;;5225222;455528;S;MLWND;NL;;11;553;;;0;;0;Europe/Amsterdam;04/06/2011
6931077;Station Deventer Colmschate;Station Deventer Colmschate;;5225035;621536;S;RSTN;NL;;15;150;;;0;;9;Europe/Amsterdam;04/06/2011
6931078;Station Holten;Station Holten;;5228406;64213;S;RSTN;NL;;15;1742;;;0;;20;Europe/Amsterdam;04/06/2011
6931079;Station Rijssen;Station Rijssen;;5231163;65193;S;RSTN;NL;;15;1742;;;0;;11;Europe/Amsterdam;04/06/2011
6931080;Station Boekelo;Station Boekelo;;5220501;680091;S;RSTN;NL;;15;153;;;0;;28;Europe/Amsterdam;04/06/2011
6931081;Station Haaksbergen;Station Haaksbergen;;5215856;673838;S;RSTN;NL;;15;158;;;0;;27;Europe/Amsterdam;04/06/2011
6931087;Station Twello;Station Twello;;5223816;610021;S;RSTN;NL;;3;285;;;0;;7;Europe/Amsterdam;04/06/2011
6931088;Station Voorst-Empe;Station Voorst-Empe;;5215815;614225;S;RSTN;NL;;3;213;;;0;;8;Europe/Amsterdam;04/06/2011
6940241;Kasteel De Kiefskamp;Kasteel De Kiefskamp;;5208412;632834;S;CSTL;NL;;3;1876;;;0;;20;Europe/Amsterdam;04/06/2011
6940353;Bakkeveen;Bakkeveen;;5307691;62425;S;FT;NL;;2;86;;;0;;19;Europe/Amsterdam;04/06/2011
